chemin,class,classe_LOC,classe_CLOC,classe_DC,WMC,classe_BC
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/compass/MeterNeedleTest.java,MeterNeedleTest,85.0,41.0,0.4823529411764706,11.0,3.727272727272727
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/compass/ArrowNeedleTest.java,ArrowNeedleTest,79.0,47.0,0.5949367088607594,15.0,3.1333333333333333
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/compass/PinNeedleTest.java,PinNeedleTest,75.0,47.0,0.6266666666666667,15.0,3.1333333333333333
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/compass/MiddlePinNeedleTest.java,MiddlePinNeedleTest,75.0,47.0,0.6266666666666667,15.0,3.1333333333333333
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/RingPlotTest.java,RingPlotTest,140.0,53.0,0.37857142857142856,16.0,3.3125
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/CategoryPlotTest.java,CategoryPlotTest,1118.0,214.0,0.19141323792486584,86.0,2.488372093023256
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/IntervalMarkerTest.java,IntervalMarkerTest,131.0,58.0,0.44274809160305345,27.0,2.1481481481481484
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/CombinedDomainCategoryPlotTest.java,CombinedDomainCategoryPlotTest,242.0,81.0,0.3347107438016529,24.0,3.375
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/XYPlotTest.java,XYPlotTest,1252.0,261.0,0.2084664536741214,131.0,1.9923664122137406
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/MyPlotChangeListener.java,MyPlotChangeListener,79.0,60.0,0.759493670886076,17.0,3.5294117647058822
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/flow/FlowPlotTest.java,FlowPlotTest,242.0,62.0,0.256198347107438,30.0,2.066666666666667
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/GanttChartTest.java,GanttChartTest,266.0,92.0,0.3458646616541353,31.0,2.967741935483871
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/title/TextTitleTest.java,TextTitleTest,137.0,56.0,0.40875912408759124,16.0,3.5
